No.,Time,Absolute_Time,Source,Destination,Protocol,Length,Info
13002,329.533765,2024-08-15 00:14:29.533,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13003,329.533773,2024-08-15 00:14:29.533,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13004,329.533774,2024-08-15 00:14:29.533,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13005,329.533791,2024-08-15 00:14:29.533,23.220.103.72,10.8.15.133,QUIC,879,Protected Payload (KP0)
13006,329.534103,2024-08-15 00:14:29.534,10.8.15.133,23.220.103.72,QUIC,74,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13007,329.534208,2024-08-15 00:14:29.534,10.8.15.133,23.220.103.72,QUIC,74,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13008,329.534577,2024-08-15 00:14:29.534,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13009,329.534588,2024-08-15 00:14:29.534,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13010,329.534592,2024-08-15 00:14:29.534,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13011,329.534834,2024-08-15 00:14:29.534,10.8.15.133,23.220.103.72,QUIC,74,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13012,329.534867,2024-08-15 00:14:29.534,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13013,329.534874,2024-08-15 00:14:29.534,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13014,329.535021,2024-08-15 00:14:29.535,10.8.15.133,23.220.103.72,QUIC,79,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13015,329.535125,2024-08-15 00:14:29.535,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13016,329.535221,2024-08-15 00:14:29.535,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13017,329.535589,2024-08-15 00:14:29.535,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13018,329.535601,2024-08-15 00:14:29.535,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13019,329.535604,2024-08-15 00:14:29.535,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13020,329.535859,2024-08-15 00:14:29.535,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13021,329.535868,2024-08-15 00:14:29.535,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13022,329.535871,2024-08-15 00:14:29.535,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13023,329.536153,2024-08-15 00:14:29.536,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13024,329.536257,2024-08-15 00:14:29.536,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13025,329.53638,2024-08-15 00:14:29.536,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13026,329.536604,2024-08-15 00:14:29.536,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13027,329.536609,2024-08-15 00:14:29.536,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13028,329.536611,2024-08-15 00:14:29.536,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13029,329.536892,2024-08-15 00:14:29.536,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13030,329.536897,2024-08-15 00:14:29.536,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13031,329.536958,2024-08-15 00:14:29.536,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13032,329.537703,2024-08-15 00:14:29.537,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13033,329.537705,2024-08-15 00:14:29.537,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13034,329.537711,2024-08-15 00:14:29.537,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13035,329.542622,2024-08-15 00:14:29.542,10.8.15.133,23.223.31.34,TLSv1.3,155,Application Data
13036,329.542695,2024-08-15 00:14:29.542,23.223.31.34,10.8.15.133,TCP,54,443  >  49878 [ACK] Seq=8575 Ack=3229 Win=64240 Len=0
13037,329.544919,2024-08-15 00:14:29.544,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13038,329.544929,2024-08-15 00:14:29.544,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13039,329.54493,2024-08-15 00:14:29.544,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13040,329.545536,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13041,329.545545,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,975,Protected Payload (KP0)
13042,329.545554,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13043,329.545557,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13044,329.545558,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13045,329.545564,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13046,329.545572,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13047,329.545575,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13048,329.545576,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13049,329.545581,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13050,329.545583,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13051,329.545592,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13052,329.545596,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13053,329.545597,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13054,329.545603,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13055,329.545605,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13056,329.54561,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13057,329.545614,2024-08-15 00:14:29.545,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13058,329.546023,2024-08-15 00:14:29.546,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13059,329.546398,2024-08-15 00:14:29.546,10.8.15.133,23.220.103.72,QUIC,79,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13060,329.553977,2024-08-15 00:14:29.553,23.205.110.12,10.8.15.133,TLSv1.3,389,Application Data
13061,329.554483,2024-08-15 00:14:29.554,23.205.110.12,10.8.15.133,TLSv1.3,597,Application Data
13062,329.554543,2024-08-15 00:14:29.554,23.60.57.94,10.8.15.133,TLSv1.3,1514,"Server Hello, Change Cipher Spec, Application Data"
13063,329.554545,2024-08-15 00:14:29.554,23.60.57.94,10.8.15.133,TCP,1514,443  >  49881 [ACK] Seq=1461 Ack=1724 Win=64240 Len=1460 [TCP PDU reassembled in 13064]
13064,329.554546,2024-08-15 00:14:29.554,23.60.57.94,10.8.15.133,TLSv1.3,1122,"Application Data, Application Data, Application Data"
13065,329.554648,2024-08-15 00:14:29.554,10.8.15.133,23.205.110.12,TCP,54,49879  >  443 [ACK] Seq=3362 Ack=15908 Win=63362 Len=0
13066,329.554736,2024-08-15 00:14:29.554,10.8.15.133,23.60.57.94,TCP,54,49881  >  443 [ACK] Seq=1724 Ack=3989 Win=64240 Len=0
13067,329.555217,2024-08-15 00:14:29.555,10.8.15.133,23.223.31.34,TLSv1.3,219,Application Data
13068,329.555292,2024-08-15 00:14:29.555,23.223.31.34,10.8.15.133,TCP,54,443  >  49875 [ACK] Seq=67873 Ack=5069 Win=64240 Len=0
13069,329.555323,2024-08-15 00:14:29.555,10.8.15.133,23.223.31.34,TLSv1.3,166,Application Data
13070,329.555365,2024-08-15 00:14:29.555,23.223.31.34,10.8.15.133,TCP,54,443  >  49875 [ACK] Seq=67873 Ack=5181 Win=64240 Len=0
13071,329.556605,2024-08-15 00:14:29.556,10.8.15.133,23.220.103.72,QUIC,76,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13072,329.559555,2024-08-15 00:14:29.559,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13073,329.559565,2024-08-15 00:14:29.559,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13074,329.559566,2024-08-15 00:14:29.559,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13075,329.559829,2024-08-15 00:14:29.559,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13076,329.560014,2024-08-15 00:14:29.560,23.220.103.72,10.8.15.133,TLSv1.3,628,"Application Data, Application Data"
13077,329.561514,2024-08-15 00:14:29.561,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13078,329.561517,2024-08-15 00:14:29.561,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13079,329.562618,2024-08-15 00:14:29.562,10.8.15.133,23.60.57.94,TLSv1.3,134,"Change Cipher Spec, Application Data"
13080,329.562701,2024-08-15 00:14:29.562,23.60.57.94,10.8.15.133,TCP,54,443  >  49881 [ACK] Seq=3989 Ack=1804 Win=64240 Len=0
13081,329.56524,2024-08-15 00:14:29.565,10.8.15.133,23.60.57.94,TLSv1.3,766,Application Data
13082,329.565304,2024-08-15 00:14:29.565,23.60.57.94,10.8.15.133,TCP,54,443  >  49881 [ACK] Seq=3989 Ack=2516 Win=64240 Len=0
13083,329.566199,2024-08-15 00:14:29.566,10.8.15.133,23.205.110.12,TLSv1.3,154,Application Data
13084,329.566241,2024-08-15 00:14:29.566,23.205.110.12,10.8.15.133,TCP,54,443  >  49879 [ACK] Seq=15908 Ack=3462 Win=64240 Len=0
13085,329.567287,2024-08-15 00:14:29.567,10.8.15.133,72.5.43.29,TCP,66,49882  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
13086,329.56957,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13087,329.569578,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13088,329.569579,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13089,329.569584,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,528,Protected Payload (KP0)
13090,329.569597,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13091,329.569601,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13092,329.569602,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13093,329.569603,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13094,329.569604,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13095,329.569729,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13096,329.569732,2024-08-15 00:14:29.569,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13097,329.57052,2024-08-15 00:14:29.570,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13098,329.570522,2024-08-15 00:14:29.570,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13099,329.570523,2024-08-15 00:14:29.570,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13100,329.570531,2024-08-15 00:14:29.570,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13101,329.570695,2024-08-15 00:14:29.570,10.8.15.133,23.220.103.72,QUIC,79,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13102,329.570731,2024-08-15 00:14:29.570,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13103,329.570733,2024-08-15 00:14:29.570,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13104,329.570733,2024-08-15 00:14:29.570,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13105,329.577784,2024-08-15 00:14:29.577,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13106,329.577789,2024-08-15 00:14:29.577,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13107,329.57779,2024-08-15 00:14:29.577,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13108,329.578531,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13109,329.578533,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13110,329.578534,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13111,329.578535,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13112,329.578536,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13113,329.578537,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13114,329.578537,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13115,329.578546,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13116,329.578548,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13117,329.578549,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13118,329.57856,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13119,329.578563,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13120,329.578564,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13121,329.578571,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13122,329.578573,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13123,329.578574,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13124,329.578579,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13125,329.578584,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13126,329.57859,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13127,329.578599,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13128,329.578601,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13129,329.578604,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13130,329.578612,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13131,329.578613,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13132,329.578616,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13133,329.578622,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13134,329.578624,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13135,329.578629,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13136,329.578636,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13137,329.57864,2024-08-15 00:14:29.578,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13138,329.579202,2024-08-15 00:14:29.579,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13139,329.579211,2024-08-15 00:14:29.579,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13140,329.579212,2024-08-15 00:14:29.579,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13141,329.579489,2024-08-15 00:14:29.579,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13142,329.579496,2024-08-15 00:14:29.579,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13143,329.580027,2024-08-15 00:14:29.580,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13144,329.5802,2024-08-15 00:14:29.580,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13145,329.580208,2024-08-15 00:14:29.580,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13146,329.580209,2024-08-15 00:14:29.580,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13147,329.580213,2024-08-15 00:14:29.580,10.8.15.133,23.220.103.72,QUIC,79,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13148,329.580413,2024-08-15 00:14:29.580,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13149,329.580416,2024-08-15 00:14:29.580,23.220.103.72,10.8.15.133,QUIC,846,Protected Payload (KP0)
13150,329.580421,2024-08-15 00:14:29.580,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13151,329.580542,2024-08-15 00:14:29.580,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13152,329.580791,2024-08-15 00:14:29.580,10.8.15.133,23.220.103.72,QUIC,79,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13153,329.581305,2024-08-15 00:14:29.581,10.8.15.133,23.220.103.72,QUIC,79,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13154,329.581315,2024-08-15 00:14:29.581,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13155,329.581316,2024-08-15 00:14:29.581,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13156,329.581336,2024-08-15 00:14:29.581,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13157,329.581977,2024-08-15 00:14:29.581,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13158,329.581984,2024-08-15 00:14:29.581,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13159,329.581985,2024-08-15 00:14:29.581,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13160,329.582349,2024-08-15 00:14:29.582,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13161,329.582358,2024-08-15 00:14:29.582,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13162,329.582359,2024-08-15 00:14:29.582,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13163,329.582772,2024-08-15 00:14:29.582,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13164,329.582775,2024-08-15 00:14:29.582,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13165,329.58405,2024-08-15 00:14:29.584,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13166,329.584534,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13167,329.584536,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13168,329.584548,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1108,Protected Payload (KP0)
13169,329.584551,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13170,329.584552,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13171,329.584553,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13172,329.584559,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13173,329.584567,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13174,329.584586,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13175,329.584668,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13176,329.58467,2024-08-15 00:14:29.584,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13177,329.585458,2024-08-15 00:14:29.585,10.8.15.133,23.220.103.72,QUIC,79,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13178,329.586066,2024-08-15 00:14:29.586,23.60.57.94,10.8.15.133,TLSv1.3,341,Application Data
13179,329.586866,2024-08-15 00:14:29.586,23.60.57.94,10.8.15.133,TLSv1.3,341,Application Data
13180,329.586973,2024-08-15 00:14:29.586,10.8.15.133,23.60.57.94,TCP,54,49881  >  443 [ACK] Seq=2516 Ack=4563 Win=63666 Len=0
13181,329.595475,2024-08-15 00:14:29.595,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13182,329.595479,2024-08-15 00:14:29.595,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13183,329.595481,2024-08-15 00:14:29.595,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13184,329.59577,2024-08-15 00:14:29.595,23.223.31.34,10.8.15.133,TLSv1.3,758,Application Data
13185,329.595825,2024-08-15 00:14:29.595,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13186,329.596515,2024-08-15 00:14:29.596,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13187,329.596522,2024-08-15 00:14:29.596,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13188,329.596524,2024-08-15 00:14:29.596,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13189,329.596817,2024-08-15 00:14:29.596,10.8.15.133,23.220.103.72,QUIC,75,"Protected Payload (KP0), DCID=0d003c7f4780572a"
13190,329.596983,2024-08-15 00:14:29.596,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13191,329.596991,2024-08-15 00:14:29.596,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13192,329.596993,2024-08-15 00:14:29.596,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
13193,329.59715,2024-08-15 00:14:29.597,23.223.31.34,10.8.15.133,TLSv1.3,386,Application Data
13194,329.597232,2024-08-15 00:14:29.597,10.8.15.133,23.223.31.34,TCP,54,49878  >  443 [ACK] Seq=3229 Ack=9611 Win=64240 Len=0
13195,329.598064,2024-08-15 00:14:29.598,23.223.31.34,10.8.15.133,TLSv1.3,1514,Application Data
13196,329.598067,2024-08-15 00:14:29.598,23.223.31.34,10.8.15.133,TCP,1514,443  >  49878 [ACK] Seq=11071 Ack=3229 Win=64240 Len=1460 [TCP PDU reassembled in 13209]
13197,329.598067,2024-08-15 00:14:29.598,23.223.31.34,10.8.15.133,TCP,607,"443  >  49878 [PSH, ACK] Seq=12531 Ack=3229 Win=64240 Len=553 [TCP PDU reassembled in 13209]"
13198,329.59825,2024-08-15 00:14:29.598,10.8.15.133,23.223.31.34,TCP,54,49878  >  443 [ACK] Seq=3229 Ack=13084 Win=64240 Len=0
13199,329.599425,2024-08-15 00:14:29.599,23.220.103.72,10.8.15.133,QUIC,1292,Protected Payload (KP0)
